RespondentID,Do you celebrate Thanksgiving?,What is typically the main dish at your Thanksgiving dinner?,Sides dishes - Brussel sprouts,Sides dishes - Carrots,Sides dishes - Cauliflower,Sides dishes - Corn,Sides dishes - Cornbread,Sides dishes - Fruit salad,Sides dishes - Green beans/green bean casserole,Sides dishes - Macaroni and cheese,Sides dishes - Mashed potatoes,Sides dishes - Rolls/biscuits,Sides dishes - Squash,Sides dishes - Vegetable salad,Sides dishes - Yams/sweet potato casserole,Sides dishes - Other,How far will you travel for Thanksgiving?,US Region
4336015017,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,South Atlantic
4336014587,Yes,Turkey,Brussel sprouts,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,West North Central
4336014104,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,East South Central
4336012118,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4336012003,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4336011166,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,Pacific
4336006784,Yes,Turkey,,Carrots,Cauliflower,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is out of town and far away--I have to drive several hours or fly,West North Central
4336005220,Yes,Tofurkey,Brussel sprouts,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Middle Atlantic
4336002999,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,West North Central
4336002487,Yes,Roast beef,,Carrots,Cauliflower,Corn,,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,,Squash,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Middle Atlantic
4336001840,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4336001546,Yes,Turkey,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4335999720,Yes,Turkey,Brussel sprouts,,,,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335998934,Yes,Turkey,Brussel sprouts,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Pacific
4335996765,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335996482,Yes,Turkey,,,Cauliflower,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335992962,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,,,Mashed potatoes,Rolls/biscuits,Squash,,,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335992074,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335990669,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is out of town and far away--I have to drive several hours or fly,South Atlantic
4335990002,Yes,Turkey,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,,Other,Thanksgiving is local--it will take place in the town I live in,East North Central
4335989591,Yes,Turkey,,Carrots,,Corn,,,,,Mashed potatoes,,Squash,,,,Thanksgiving is happening at my home--I won't travel at all,East North Central
4335988879,Yes,Turkey,Brussel sprouts,,Cauliflower,,,Fruit salad,,,,,Squash,Vegetable salad,,Other,Thanksgiving is local--it will take place in the town I live in,Pacific
4335988400,Yes,Turkey,,,,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,East South Central
4335988391,Yes,Turkey,,Carrots,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town and far away--I have to drive several hours or fly,Mountain
4335988189,Yes,Turkey,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Middle Atlantic
4335987976,Yes,Turkey,,,,,,,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,,
4335987642,Yes,Ham/Pork,,,,,Cornbread,,Green beans/green bean casserole,,,,,,,Other,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,South Atlantic
4335987129,Yes,Turkey,,,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4335986817,Yes,Turkey,,Carrots,,Corn,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335985936,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,South Atlantic
4335983992,Yes,Turkey,,,Cauliflower,,,Fruit salad,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335983559,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,West North Central
4335982114,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4335981269,Yes,Turkey,,,Cauliflower,,,,,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335981057,Yes,Turkey,Brussel sprouts,Carrots,Cauliflower,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335979596,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Mountain
4335979419,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335978870,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335977956,Yes,Turkey,,,,,,,,,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,Other,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,New England
4335977899,Yes,Turkey,,,,Corn,Cornbread,,Green beans/green bean casserole,,,Rolls/biscuits,,,Yams/sweet potato casserole,Other,Thanksgiving is local--it will take place in the town I live in,East South Central
4335977124,Yes,Turkey,,Carrots,,Corn,,Fruit salad,Green beans/green bean casserole,,,,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,South Atlantic
4335976340,Yes,Turkey,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,West South Central
4335975961,Yes,Turkey,,,,,Cornbread,,,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Pacific
4335974428,Yes,Turkey,,,,,,,,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,Middle Atlantic
4335974363,Yes,Turkey,,,,Corn,,Fruit salad,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335973959,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West North Central
4335973714,Yes,Turkey,,Carrots,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4335972801,Yes,Turkey,,,,,Cornbread,,,,,,Squash,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is out of town and far away--I have to drive several hours or fly,Middle Atlantic
4335971349,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other,Thanksgiving is local--it will take place in the town I live in,Pacific
4335970729,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,East South Central
4335970072,Yes,Turkey,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,East North Central
4335969513,Yes,Turkey,Brussel sprouts,,,,,Fruit salad,,Macaroni and cheese,,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,South Atlantic
4335967669,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,Other,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335967013,Yes,Turkey,,,,,,,Green beans/green bean casserole,,,,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,East North Central
4335966421,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335966121,Yes,Turkey,,Carrots,Cauliflower,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335965739,Yes,Turkey,,,,,Cornbread,,,,,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,
4335965542,Yes,Turkey,,,,,,,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335964313,Yes,Turkey,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,Other,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Middle Atlantic
4335963222,Yes,Turkey,,Carrots,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town and far away--I have to drive several hours or fly,Mountain
4335962733,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,,,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,West South Central
4335961782,Yes,Turkey,,,,Corn,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,East South Central
4335961440,Yes,Ham/Pork,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335960847,Yes,Turkey,,,,,,,,,,,,,,,,
4335960288,Yes,Other,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335960105,Yes,Turkey,Brussel sprouts,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Pacific
4335959876,Yes,Turkey,,,,,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335959857,Yes,Turkey,,,,Corn,,,,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Pacific
4335958653,Yes,Turkey,,,,,,Fruit salad,,Macaroni and cheese,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,Other,Thanksgiving is local--it will take place in the town I live in,South Atlantic
4335958292,Yes,Turkey,,,,,Cornbread,,Green beans/green bean casserole,,,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335958005,Yes,Roast beef,,,,Corn,,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335957772,Yes,I don't know,,,,,,Fruit salad,,Macaroni and cheese,Mashed potatoes,,Squash,,,,,
4335957365,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
4335957179,Yes,Turkey,Brussel sprouts,,,,,,,,Mashed potatoes,,,,Yams/sweet potato casserole,Other,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Pacific
4335957096,Yes,Turkey,,Carrots,,Corn,,,,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,East North Central
4335957072,Yes,Turkey,,,,,Cornbread,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Middle Atlantic
4335955478,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,South Atlantic
4335955206,Yes,Turkey,,Carrots,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335955152,Yes,Ham/Pork,,,,,,,,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,West North Central
4335954681,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,East South Central
4335954394,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335954376,Yes,Turkey,,,,Corn,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is happening at my home--I won't travel at all,East North Central
4335954207,Yes,Other,,,,,,,,,,,,,,Other,Thanksgiving is happening at my home--I won't travel at all,Pacific
4335954131,Yes,Turkey,,,,,,Fruit salad,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,,Vegetable salad,Yams/sweet potato casserole,,Thanksgiving is local--it will take place in the town I live in,Pacific
4335953888,Yes,Turkey,,Carrots,Cauliflower,Corn,Cornbread,,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,,,Thanksgiving is local--it will take place in the town I live in,East South Central
4335952833,Yes,Turkey,,,,,,,Green beans/green bean casserole,,Mashed potatoes,Rolls/biscuits,Squash,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,New England
4335951505,Yes,Turkey,,,,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,,,Yams/sweet potato casserole,,Thanksgiving is happening at my home--I won't travel at all,West South Central
